Name,Address
Tiểu học Ngôi Sao Hà Nội,"Lô T1, Khu đô thị Trung Hòa – Nhân Chính, Quận Thanh Xuân, TP. Hà Nội"
Tiểu học Vietschool Pandora,"53 Phố Triều Khúc, Thanh Xuân Nam, Thanh Xuân, Hà Nội"
Tiểu học Song ngữ Brendon,"Lô T2 Ngõ 54 Lê Văn Lương, Trung Hòa Nhân Chính, Thanh Xuân, Hà Nội"
Trường Quốc Tế Đa Cấp Anh Việt Hoàng Gia (BVIS),"Royal City, 72A Nguyễn Trãi, Street, Thanh Xuân, Hà Nội"
Tiểu học TRUNG GIÃ,"Trung Giã, Sóc Sơn"
Tiểu học BẮC PHÚ,"Bắc Phú, Sóc Sơn"
Tiểu học BẮC SƠN A,"Bắc Sơn, Sóc Sơn"
Tiểu học BẮC SƠN B,"Bắc Sơn, Sóc Sơn"
Tiểu học ĐÔNG XUÂN,"Đông Xuân, Sóc Sơn"
Tiểu học ĐỨC HOÀ,"Đức Hoà, Sóc Sơn"
Tiểu học HIỀN NINH,"Hiền Ninh, Sóc Sơn"
Tiểu học HỒNG KỲ,"Hồng Kỳ, Sóc Sơn"
Tiểu học HƯƠNG ĐÌNH,"Mai Đình, Sóc Sơn"
Tiểu học KIM LŨ,"Kim Lũ, Sóc Sơn"
Tiểu học MAI ĐÌNH A,"Mai Đình, Sóc Sơn"
Tiểu học MAI ĐÌNH B,"Mai Đình, Sóc Sơn"
Tiểu học MINH PHÚ,"Minh Phú, Sóc Sơn"
Tiểu học MINH TRÍ,"Minh Trí, Sóc Sơn"
Tiểu học NAM SƠN,"Nam Sơn, Sóc Sơn"
Tiểu học NUÔI DƯỠNG VÀ GIÁO DỤC TRẺ EM TÀN TẬT HUYỆN SÓC SƠN,"Phù Linh, Sóc Sơn"
Tiểu học PHÚ CƯỜNG,"Phú Cường, Sóc Sơn"
Tiểu học PHÙ LINH,"Phù Linh, Sóc Sơn"
Tiểu học PHÙ LỖ A,"Phù Lỗ, Sóc Sơn"
Tiểu học PHÙ LỖ B,"Phù Lỗ, Sóc Sơn"
Tiểu học PHÚ MINH,"Phú Minh, Sóc Sơn"
Tiểu học QUANG TIẾN,"Quang Tiến, Sóc Sơn"
Tiểu học TÂN DÂN A,"Tân Dân, Sóc Sơn"
Tiểu học TÂN DÂN B,"Tân Dân, Sóc Sơn"
Tiểu học TÂN HƯNG,"Tân Hưng, Sóc Sơn"
Tiểu học TÂN MINH A,"Tân Minh, Sóc Sơn"
Tiểu học TÂN MINH B,"Tân Minh, Sóc Sơn"
Tiểu học THANH XUÂN A,"Thanh Xuân, Sóc Sơn"
Tiểu học THANH XUÂN B,"Thanh Xuân, Sóc Sơn"
Tiểu học THỊ TRẤN SÓC SƠN,"Thị Trấn Sóc Sơn, Sóc Sơn"
Tiểu học TIÊN DƯỢC,"Tiên Dược, Sóc Sơn"
Tiểu học VIỆT LONG,"Việt Long, Sóc Sơn"
Tiểu học XUÂN GIANG,"Xuân Giang, Sóc Sơn"
Tiểu học XUÂN THU,"Xuân Thu, Sóc Sơn"
Tiểu học XUÂN NỘN,Xã Xuân Nộn – Đông Anh
Tiểu học XUÂN CANH,Xã Xuân Canh – Đông Anh
Tiểu học VÕNG LA,Xã Võng La – Đông Anh
Tiểu học VĨNH NGỌC,Xã Vĩnh Ngọc – Đông Anh
Tiểu học VIỆT HÙNG,Xã Việt Hùng – Đông Anh
Tiểu học VÂN NỘI,Xã Vân Nội – Đông Anh
Tiểu học VÂN HÀ – ĐÔNG ANH,Xã Vân Hà – Đông Anh
Tiểu học UY NỖ – ĐÔNG ANH,Xã Uy Nỗ – Đông Anh
Tiểu học TÔ THỊ HIỂN,Xã Nguyên Khê – Đông Anh
Tiểu học TIÊN DƯƠNG,Xã Tiên Dương – Đông Anh
Tiểu học THỤY LÂM A,Xã Thuỵ Lâm – Đông Anh
Tiểu học THỤY LÂM,Xã Thụy Lâm-Đông Anh
Tiểu học THỊ TRẤN A – ĐÔNG ANH,Thị Trấn Đông Anh
Tiểu học THỊ TRẤN – ĐÔNG ANH,Thị Trấn Đông Anh
Tiểu học TÀM XÁ,Xã Tàm Xá – Đông Anh
Tiểu học NGÔ TẤT TỐ,Xã Mai Lâm – Đông Anh
Tiểu học NAM HỒNG,Xã Nam Hồng – Đông Anh
Tiểu học LIÊN HÀ A,Xã Liên Hà – Đông Anh
Tiểu học LIÊN HÀ – ĐÔNG ANH,Xã Liên Hà – Đông Anh
Tiểu học LÊ HỮU TỰU,Xã Nguyên Khê – Đông Anh
Tiểu học KIM NỖ,Xã Kim Nỗ – Đông Anh
Tiểu học KIM CHUNG – ĐÔNG ANH,Xã Kim Chung – Đông Anh
Tiểu học HẢI BỐI,Xã Hảo Bối – Đông Anh
Tiểu học DỤC TÚ,Xã Dục Tú – Đông Anh
Tiểu học ĐÔNG HỘI,Xã Đông Hội – Đông Anh
Tiểu học ĐẠI MẠCH,Xã Đại Mạch – Đông Anh
Tiểu học CỔ LOA,Xã Cổ Loa – Đông Anh
Tiểu học BẮC HỒNG,Xã Bắc Hồng – Đông Anh
CHUYÊN BIỆT BÌNH MINH – ĐÔNG ANH,Xã Uy Nỗ – Đông Anh
Tiểu học Cao Bá Quát,"Khu đô thị Đặng Xá 2, Xã Đặng Xá, Huyện Gia Lâm, Thành phố Hà Nội"
Tiểu học Kiêu Kỵ,"Trung Dương, Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội"
Tiểu học Đa Tốn,"Xã Đa Tốn, Huyện Gia Lâm, Thành phố Hà Nội"
Tiểu học Kim Lan,"Xã Kim Lan, Huyện Gia Lâm, Hà Nội"
Tiểu học Thị Trấn Yên Viên,"Số 14, ngõ 670, đường Hà Huy Tập, thị trấn Yên Viên, Gia Lâm, Hà Nội"
Tiểu học Cổ Bi,"Thôn Vàng, Xã Cổ Bi, Huyện Gia Lâm, Thành phố Hà Nội"
Tiểu học Nông Nghiệp,"Tổ Dân Phố Nông Lâm, Thị Trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội"
Tiểu học Phù Đổng,"Phù Dực, Xã Phù Đổng, Huyện Gia Lâm, Thành phố Hà Nội"
Tiểu học Lê Ngọc Hân,Xã Ninh Hiệp – Huyện Gia Lâm – Hà Nội
"Tiểu học Tiền Phong, Gia Lâm","Thôn Kim Quan, Xã Yên Viên, Huyện Gia Lâm, TP Hà Nội"
Tiểu học Kim Sơn,Xã Kim Sơn – Huyện Gia Lâm – Hà Nội
Tiểu học Đình Xuyên,"Xã Đình Xuyên, Huyện Gia Lâm, Hà Nội"
Tiểu học Trung Thành,"Thôn Cam, Xã Cổ Bi, Huyện Gia Lâm, Hà Nội"
Tiểu học Trâu Quỳ,"Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội"
Tiểu học Trung Mầu,"Xóm 5, Xã Trung Mầu, Huyện Gia Lâm, Hà Nội"
Tiểu học Văn Đức,"Xã Văn Đức, Huyện Gia Lâm, Hà Nội"
Tiểu học Đặng Xá,"Đặng xá, Huyện Gia Lâm, Thành phố Hà Nội"
Tiểu học Dương Hà,"Thôn Hạ, Xã Dương Hà, H. Gia Lâm, Tp. Hà Nội"
Tiểu học Yên Viên,"Xã Yên Viên, Huyện Gia Lâm, TP Hà Nội"
Tiểu học Đông Dư,Xã Đông Dư – Huyện Gia Lâm- Hà Nội
Tiểu học Yên Thường,"Thôn Xuân Dục, Xã Yên Thường, Huyện Gia Lâm, Hà Nội"
Tiểu học Bát Tràng,"Thôn Giang Cao, Xã Bát Tràng, Huyện Gia Lâm, Thành phố Hà Nội"
Tiểu học Ninh Hiệp,"Xã Ninh Hiệp, Huyện Gia Lâm, Thành phố Hà Nội"
Tiểu học Phú Thị,"Thôn Trân Tảo, Xã Phú Thị, Huyện Gia Lâm, Thành phố Hà Nội"
Tiểu học Lệ Chi,"Xã Lệ Chi, Huyện Gia Lâm, Hà Nội"
Tiểu học Dương Quang,"Xã Dương Quang, H. Gia Lâm, TP. Hà Nội"
Tiểu học Dương Xá,"Xã Dương Xá, Huyện Gia Lâm, Thành phố Hà Nội"
Tiểu học Quang Trung,Thôn Xuân Dục – Xã Yên Thường – Huyện Gia Lâm – Hà Nội
Tiểu học Nam Từ Liêm,"Foresa 4B, Xuân Phương, Từ Liêm, Hà Nội"
Tiểu học Nguyễn Du,"KĐT Trung Văn, Tổ dân phố 17, Phường Trung Văn, Quận Nam Từ Liêm, TP Hà Nội"
Tiểu học Xuân Phương,"Xuân Phương Viglacera, Xuân Phương, Nam Từ Liêm, Hà Nội"
Tiểu học Cầu Diễn,Số 1 Nguyễn Đổng Chi Phường Cầu Diễn Quận Nam Từ Liêm – Hà Nội
Tiểu học Đại Mỗ,"19, Hữu Hưng, P. Đại Mỗ, Q. Nam Từ Liêm, Tp. Hà Nội"
Tiểu học Phú Đô,"Thôn Phú Đô, Mễ Trì, Phường Phú Đô, Quận Nam Từ Liêm, Thành phố Hà Nội"
Tiểu học Mễ Trì,"Ngõ 2, Đồng Me, P. Mễ Trì, Q. Nam Từ Liêm, Tp. Hà Nội"
Tiểu học Mỹ Đình 2,"Phú Mỹ, Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội."
Tiểu học Tây Mỗ,"Đường 70 Tây MỖ, Tây Mỗ, Từ Liêm, Hà Nội"
Tiểu học Nguyễn Quý Đức,"Tổ dân phố số 2 Ngọc Trục, phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội"
Tiểu học Mỹ Đình 1,"Tổ dân phố số 3, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Thành phố Hà Nội"
Tiểu học Lý Nam Đế,"Tổ dân phố số 4 Miêu Nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội"
Tiểu học Trung Văn,"Số 1 ngõ 76 đường Trung Văn, Trung Văn, Nam Từ Liêm, Hà Nội"
Tiểu học Phương Canh,"195, Phương Canh, P. Xuân Phương, Q. Nam Từ Liêm, Tp. Hà Nội"
Tiểu học Đoàn Thị Điểm,"Phố Trần Văn Cẩn, Mỹ Đình 2, quận Nam Từ Liêm, Hà Nội"
Tiểu học Lômôlôxốp,Phố Trần Văn Cẩn – Khu đô thị Mỹ Đình 2 – Nam Từ Liêm – Hà Nội
Tiểu học Marie Curie,"Phố Trần Văn Lai, KĐT Mỹ Đình – Mễ Trì, phường Mỹ Đình 1, quận Nam Từ Liêm, Hà Nội."
Tiểu học Vinschool Gardenia,"– Địa chỉ 1: Đ. Violet 1, Vinhomes Gardenia, Nam Từ Liêm, Hà Nội; Địa chỉ 2: Khu đô thị Vinhomes Green Bay, Số 7 Đại Lộ Thăng Long, Phường Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội"
Tiểu học Lê Quý Đôn,"50 Lưu Hữu Phước, Mỹ Đình, Từ Liêm, Hà Nội"
Tiểu học Olympia,"Khu đô thị mới Trung Văn, Nam Từ Liêm, Hà Nội"
Tiểu học Quốc Việt Úc Hà Nội,"Lưu Hữu Phước, Khu đô thị Mỹ Đình I, Nam Từ Liêm, Hà Nội"
Tiểu Học Mặt Trời Mới,"Khu đô thị mới Mễ Trì Hạ, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"
Tiểu Học Sentia,"KĐT Phùng Khoang, 19 Tố Hữu, Nam Từ Liêm, Hà Nội"
Tiểu học HỮU HOÀ,Hữu Hòa – Thanh Trì
Tiểu học NGŨ HIỆP,Ngũ Hiệp – Thanh Trì
Tiểu học TAM HIỆP,Tam Hiệp – Thanh Trì
Tiểu học THANH LIỆT,Thanh Liệt – Thanh Trì
Tiểu học VẠN PHÚC,Vạn Phúc – Thanh Trì
Tiểu học VĨNH QUỲNH,Vĩnh Quỳnh – Thanh Trì
Tiểu học YÊN MỸ,Yên Mỹ – Thanh Trì
Tiểu học A THỊ TRẤN VĂN ĐIỂN,Thị Trấn Văn Điển – Thanh Trì
Tiểu học B THỊ TRẤN VĂN ĐIỂN,Thị Trấn Văn Điển – Thanh Trì
Tiểu học ĐẠI ÁNG,Đại Áng – Thanh Trì
Tiểu học ĐÔNG MỸ,Xã Đông Mỹ -Thanh Trì
Tiểu học DT KHUYẾT TẬT,"Tứ Hiệp, Thanh Trì"
Tiểu học DUYÊN HÀ,Duyên Hà – Thanh Trì
Tiểu học LIÊN NINH,Liên Linh – Thanh Trì
Tiểu học NGỌC HỒI,Ngọc Hồi – Thanh Trì
Tiểu học TẢ THANH OAI,Tả Thanh Oai – Thanh Trì
Tiểu học TÂN TRIỀU,Tân Triều – Thanh Trì
Tiểu học TỨ HIỆP,Tứ Hiệp – Thanh Trì
Tiểu học YÊN XÁ,Yên Xá – Thanh Trì – Hà Nội
Tiểu học VĂN KHÊ C,Xã Văn Khê – Mê Linh
Tiểu học ĐẠI THỊNH B,Xã Đại Thịnh – Mê Linh
Tiểu học CHI ĐÔNG,TT Chi Đông – Mê Linh
Tiểu học CHU PHAN A,Xã Chu Phan – Mê Linh
Tiểu học CHU PHAN B,Xã Chu Phan – Mê Linh
Tiểu học ĐẠI THỊNH A,Xã Đại Thịnh – Mê Linh
Tiểu học HOÀNG KIM,Xã Tiến Thắng – Mê Linh
Tiểu học KIM HOA A,Xã Kim Hoa – Mê Linh
Tiểu học KIM HOA B,Xã Kim Hoa – Mê Linh
Tiểu học LIÊN MẠC A,Xã Liên Mạc – Mê Linh
Tiểu học LIÊN MẠC B,Xã Liên Mạc – Mê Linh
Tiểu học MÊ LINH,Xã Mê Linh – Mê Linh
Tiểu học QUANG MINH A,TT Quang Minh – Mê Linh
Tiểu học QUANG MINH B,TT Quang Minh – Mê Linh
Tiểu học TAM ĐỒNG,Xã Tam Đồng – Mê Linh
Tiểu học THẠCH ĐÀ A,Xã Thạch Đà – Mê Linh
Tiểu học THẠCH ĐÀ B,Xã Thạch Đà – Mê Linh
Tiểu học THANH LÂM A,Xã Thanh Lâm – Mê Linh
Tiểu học THANH LÂMB,Xã Thanh Lâm – Mê Linh
Tiểu học TIỀN PHONG A,Xã Tiền Phong – Mê Linh
Tiểu học TIỀN PHONG B,Xã Tiền Phong – Mê Linh
Tiểu học TIẾN THẮNG A,Xã Tiến Thắng – Mê Linh
Tiểu học TIẾN THẮNG B,Xã Tiến Thắng – Mê Linh
Tiểu học TIẾN THỊNH A,Xã Tiến Thịnh – Mê Linh
Tiểu học TIẾN THỊNH B,Xã Tiến Thịnh – Mê Linh
Tiểu học TRÁNG VIỆT A,Xã Tráng Việt – Mê Linh
Tiểu học TRÁNG VIỆT B,Xã Tráng Việt – Mê Linh
Tiểu học TỰ LẬP A,Xã Tự Lập – Mê Linh
Tiểu học TỰ LẬP B,Xã Tự Lập – Mê Linh
Tiểu học VĂN KHÊ A,Xã Văn Khê – Mê Linh
Tiểu học VĂN KHÊ B,Xã Văn Khê – Mê Linh
Tiểu học VẠN YÊN,Xã Vạn Yên – Mê Linh
Tiểu học CỔ ĐÔNG,Xã Cổ Đông
Tiểu học ĐƯỜNG LÂM,Xã Đường Lâm
Tiểu học KIM SƠN – SƠN TÂY,Xã Kim Sơn
Tiểu học LÊ LỢI – SƠN TÂY,Phường Lê Lợi
Tiểu học PHÚ THỊNH,Phường Phú Thịnh
Tiểu học QUANG TRUNG – SƠN TÂY,Phường Quang Trung
Tiểu học SƠN ĐÔNG,Xã Sơn Đông
Tiểu học SƠN LỘC,Phường Sơn Lộc
Tiểu học THANH MỸ,Xã Thanh Mỹ
Tiểu học TRẦN PHÚ – SƠN TÂY,Phường Ngô Quyền
Tiểu học TRUNG HƯNG,Phường Trung Hưng
Tiểu học TRUNG SƠN TRẦM,Phường Trung Sơn Trầm
Tiểu học VIÊN SƠN,Phường Viên Sơn
Tiểu học XUÂN KHANH,Phường Xuân Khanh
Tiểu học XUÂN SƠN,Xã Xuân Sơn
Tiểu học YÊN BÀI B,Xã Yên Bài
Tiểu học YÊN BÀI A,Xã Yên Bài
Tiểu học VẬT LẠI,Xã Vật Lại
Tiểu học VẠN THẮNG,Xã Van Thắng
Tiểu học VÂN HOÀ,Xã Vân Hòa
Tiểu học TTNC BÒ & ĐỒNG CỎ,Xã Tản Lĩnh
Tiểu học TÒNG BẠT,Xã Tòng Bạt
Tiểu học TIÊN PHONG,Xã Tiên Phong
Tiểu học THUỴ AN,Xã Thụy An
Tiểu học THUẦN MỸ,Xã Thuần Mỹ
Tiểu học THÁI HOÀ,Xã Thái Hòa
Tiểu học Tây Đằng B,TT Tây Đằng
Tiểu học TÂY ĐẰNG A,TT Tây Đằng
Tiểu học TẢN LĨNH – BA VÌ,Xã Tản Lĩnh
Tiểu học TẢN HỒNG,Xã Tản Hồng
Tiểu học SƠN ĐÀ,Xã Sơn Đà
Tiểu học PHÚ SƠN,Xã Phú Sơn
Tiểu học PHÚ PHƯƠNG,Xã Phú Phương
Tiểu học PHÚ ĐÔNG,Xã Phú Đông
Tiểu học PHÚ CƯỜNG – BA VÌ,Xã Phú Cường
Tiểu học PHÚ CHÂU,Xã Phú Châu
Tiểu học PHONG VÂN,Xã Phong Vân
Tiểu học MINH QUANG B,Xã Minh Quang
Tiểu học MINH QUANG A,Xã Minh Quang
Tiểu học MINH CHÂU,Xã Minh Châu
Tiểu học KHÁNH THƯỢNG B,Xã Khánh Thượng
Tiểu học KHÁNH THƯỢNG A,Xã Khánh Thượng
Tiểu học ĐỒNG THÁI,Xã Đồng Thái
Tiểu học ĐÔNG QUANG,Xã Đông Quang
Tiểu học CỔ ĐÔ,Xã Cổ Đô
Tiểu học CHU MINH,Xã Chu Minh
Tiểu học CHÂU SƠN,Xã Châu Sơn
Tiểu học CAM THƯỢNG,Xã Cam Thượng
Tiểu học CẨM LĨNH,Xã Cẩm Lĩnh
Tiểu học BA TRẠI,Xã Ba Trại
Tiểu học CẨM ĐÌNH,Xã Cẩm Đình
Tiểu học HÁT MÔN,Xã Hát Môn
Tiểu học HIỆP THUẬN,Xã Hiệp Thuận
Tiểu học LIÊN HIỆP,Xã Liên Hiệp
Tiểu học LONG XUYÊN,Xã Long Xuyên
Tiểu học LONG XUYÊN,Xã Long Xuyên
Tiểu học NGỌC TẢO,Xã Ngọc Tảo
Tiểu học PHÚC HOÀ,Xã Phúc Hòa
Tiểu học PHỤNG THƯỢNG,Xã Phung Thượng
Tiểu học PHƯƠNG ĐỘ,Xã Phương Độ
Tiểu học SEN CHIỂU,Xã Sen Chiểu
Tiểu học TAM HIỆP – PHÚC THỌ,Xã Tam Hiệp
Tiểu học TAM THUẤN,Xã Tam Thuấn
Tiểu học VÕNG XUYÊN A,Xã Võng Xuyên
Tiểu học THANH ĐA,Xã Thanh Đa
Tiểu học THI TRẤN PHÚC THỌ,Thị Trấn Phúc Thọ
Tiểu học THỌ LỘC,Xã Thọ Lộc
Tiểu học TÍCH GIANG,Xã Tích Giang
Tiểu học TRẠCH MỸ LỘC,Xã Trạch Mỹ Lộc
Tiểu học VÂN HÀ – PHÚC THỌ,Xã Vân Hà
Tiểu học VÂN NAM,Xã Vân Nam
Tiểu học VÂN PHÚC,Xã Vân Phúc
Tiểu học VÕNG XUYÊN B,Xã Võng Xuyên
Tiểu học XUÂN PHÚ,Xã Xuân Phú
Tiểu học THƯỢNG CỐC,Xã Thượng Cốc
Tiểu học XÃ ĐAN PHƯỢNG,"Thôn Đại Phùng, Xã Đan Phượng – Đan Phượng"
Tiểu học XUÂN NỘN,Xã Xuân Nộn – Đông Anh
Tiểu học TRUNG CHÂU B,Thôn 7 – Trung Châu – Đan Phượng
Tiểu học TRUNG CHÂU A,Thôn 4 – Trung Châu – Đan Phượng
Tiểu học TÔ HIẾN THÀNH – ĐAN PHƯỢNG,Cụm 5 – Xã Hạ Mỗ – Huyện Đan Phượng
Tiểu học THƯỢNG MỖ,Thôn An Sơn 1- xã thương Mỗ- Đan Phượng
Tiểu học THỌ XUÂN,"Đội 3, Xã Thọ Xuân, Đan Phượng"
Tiểu học THỌ AN,Cụm 4- Thọ An- Huyện Đan Phượng
Tiểu học THỊ TRẤN PHÙNG,Phố Phượng Trì- Thị Trấn Phùng – Đan Phượng
Tiểu học TÂN LẬP,Cụm 5 – Xã Tân Lập- Huyện Đan Phượng
Tiểu học TÂN HỘI B,Thôn Thượng Hội- xã Tân Hội- Đan Phượng
Tiểu học TÂN HỘI A,Thôn Phan Long- Tân Hội – Đan Phượng
Tiểu học SONG PHƯỢNG,Thôn Thu Quế – Song Phượng – Đan Phượng
Tiểu học PHƯƠNG ĐÌNH B,Thôn Địch Đình- Phương Đình – Đan Phượng
Tiểu học PHƯƠNG ĐÌNH A,Thôn La Thạch- Phương Đình- Đan Phượng
Tiểu học LIÊN TRUNG,Thôn Hạ – Liên Trung – Đan Phượng
Tiểu học LIÊN HỒNG,Thôn Hữu Cước – Liên Hồng – Đan Phượng
Tiểu học LIÊN HÀ – ĐAN PHƯỢNG,Thôn Qúy – Đội 4 – Liên Hà – Đan Phượng
Tiểu học HỒNG HÀ – ĐAN PHƯỢNG,"Thôn Bá Nội, Xã Hồng Hà, Huyện Đan Phượng"
Tiểu học ĐỒNG THÁP,Thôn Bãi Thuỵ- Đồng Tháp – Đan Phượng
Tiểu học DI TRẠCH,Thôn Đa – Xã Di Trạch
Tiểu học Kim Chung B,"Thôn Lai Xá, Kim Chung, Hoài Đức"
Tiểu học AN KHÁNH A,Thôn An Thọ- Xã An Khánh-Hoài Đức
Tiểu học AN KHÁNH B,Ngãi Cầu – An Khánh
Tiểu học AN THƯỢNG A,An Thượng – Hoài Đức
Tiểu học AN THƯỢNG B,An Thượng – Hoài Đức
Tiểu học CÁT QUẾ A,Cát Quế- Hoài Đức
Tiểu học CÁT QUẾ B,Cát Quế- Hoài Đức
Tiểu học ĐẮC SỞ,Thôn Chùa Ngụ- Xã Đắc Sở
Tiểu học ĐÔNG LA,Đông La- Hoài Đức
Tiểu học ĐỨC GIANG – HOÀI ĐỨC,Đức Giang- Hoài Đức
Tiểu học ĐỨC THƯỢNG,Đức Thượng- Hoài Đức
Tiểu học DƯƠNG LIỄU A,Dương Liễu- Hoài Đức
Tiểu học DƯƠNG LIỄU B,Xóm Me Táo- Xã Dương Liễu – Hoài Đức
Tiểu học Kim Chung A,Kim Chung- Hoài Đức
Tiểu học LA PHÙ,La Phù- Hoài Đức
Tiểu học LẠI YÊN,Lại Yên- Hoài Đức
Tiểu học MINH KHAI – HOÀI ĐỨC,Minh Khai- Hoài Đức
Tiểu học SƠN ĐỒNG – HOÀI ĐỨC – HÀ NỘI,Sơn Đồng – Hoài Đức – Hà Nội
Tiểu học SONG PHƯƠNG,Song Phương- Hoài Đức
Tiểu học THỊ TRẤN – HOÀI ĐỨC,Khu 7 TT Trạm Trôi
Tiểu học TIỀN YÊN,Tiền Yên- Hoài Đức
Tiểu học VÂN CANH,Vân Canh- Hoài Đức
Tiểu học VÂN CÔN,Vân Côn- Hoài Đức
Tiểu học YÊN SỞ – HOÀI ĐỨC,Thôn 4 Xã Yên Sở – Hoài Đức
Tiểu học SÀI SƠN B,Thôn Sài Khê – xã Sài Sơn – huyện Quốc Oai – HN
Tiểu học CẤN HỮU,Thôn Cấn Thượng – Xã Cấn Hữu – Huyện Quốc Oai
Tiểu học CỘNG HOÀ,Xã Cộng Hoà – Huyện Quốc Oai
Tiểu học ĐẠI THÀNH,Thôn Tình Lam – Xã Đại Thành – Huyện Quốc Oai
Tiểu học ĐỒNG QUANG,Thôn Yên Nội – Xã Đồng Quang – Huyện Quốc Oai
Tiểu học ĐÔNG XUÂN – QUỐC OAI,Thôn Đồng Bèn – Xã Đông Xuân – Huyện Quốc Oai
Tiểu học ĐÔNG YÊN,Thôn Đông Hạ – Xã Đông Yên – Huyện Quốc Oai
Tiểu học HOÀ THẠCH A,Thôn Hòa Trúc – Xã Hoà Thạch – Huyện Quốc Oai
Tiểu học HOÀ THẠCH B,Thôn Long Phú – Xã Hoà Thạch – Huyện Quốc Oai
Tiểu học LIỆP TUYẾT,Thôn Bái Ngoại – Xã Liệp Tuyết – Huyện Quốc Oai
Tiểu học NGHĨA HƯƠNG,Thôn Thế Trụ – Xã Nghĩa Hương – Huyện Quốc Oai
Tiểu học NGỌC LIỆP,Thôn Ngọc Phúc – Xã Ngọc Liệp – Huyện Quốc Oai
Tiểu học NGỌC MỸ,Thôn Ngọc Than – Xã Ngọc Mỹ – Huyện Quốc Oai
Tiểu học PHÚ CÁT,Thôn 4 – Xã Phú Cát – Huyện Quốc Oai
Tiểu học PHÚ MÃN,Thôn Đồng Âm – Xã Phú Mãn – Huyện Quốc Oai
Tiểu học PHƯỢNG CÁCH,Khu 3 Xã Phượng Cách – Huyện Quốc Oai
Tiểu học SÀI SƠN A,Thôn Thụy Khuê – Xã Sài Sơn – Huyện Quốc Oai
Tiểu học TÂN HOÀ,Thôn Thị Ngoại – Xã Tân Hoà – Huyện Quốc Oai
Tiểu học TÂN PHÚ,Thôn Hạ Hòa – Xã Tân Phú – Huyện Quốc Oai
Tiểu học THẠCH THÁN,Thôn Đồng Rơi – Xã Thạch Thán – Huyện Quốc Oai
Tiểu học THỊ TRẤN QUỐC OAI A,Thôn Du Nghệ – Thị Trấn Quốc Oai – Huyện Quốc Oai
Tiểu học THỊ TRẤN QUỐC OAI B,Thôn Ngô Sài – Thị Trấn Quốc Oai – Huyện Quốc Oai
Tiểu học TUYẾT NGHĨA,Thôn Liên Trì – Xã Tuyết Nghĩa – Huyện Quốc Oai
Tiểu học YÊN SƠN,Thôn Quảng Yên – Xã Yên Sơn – Huyện Quốc Oai
Tiểu học THƯỢNG CỐC,Xã Thượng Cốc
Tiểu học BÌNH PHÚ A,Thôn Thái Hòa – Xã Bình Phú – Thạch Thất
Tiểu học BÌNH YÊN,Thôn Cánh Chủ – Xã Bình Yên – Thạch Thất
Tiểu học CẨM YÊN,Thôn Yên Lỗ – Xã Cẩm Yên – Huyện Thạch Thất
Tiểu học CẦN KIỆM,Thôn Phú Đa – Xã Cần Kiệm – Thạch Thất
Tiểu học CHÀNG SƠN,Thôn 1 – Chàng Sơn – Thạch Thất
Tiểu học ĐẠI ĐỒNG,Thôn Rộc Đoài – Xã Đại Đồng – Thạch Thất
Tiểu học DỊ NẬU,Thôn Hoà Bình – Xã Dị Nậu – Thạch Thất
Tiểu học ĐỒNG TRÚC,Thôn Trúc Động – Xã Đồng Trúc – Huyện Thạch Thất
Tiểu học HẠ BẰNG,Thôn 6 – Hạ Bằng -Thạch Thất
Tiểu học HƯƠNG NGẢI,Thôn 3 – Xã Hương Ngải – Thạch Thất
Tiểu học HỮU BẰNG,Thôn Miễu – Xã Hữu Bằng – Thạch Thất
Tiểu học KIM QUAN,Đường 84 – Xã Kim Quan – Thạch Thất
Tiểu học LẠI THƯỢNG,Thôn Lại Khánh – Xã Lại Thượng – Huyện Thạch Thất
Tiểu học LIÊN QUAN,Thôn Chi Quan 2 – Liên Quan – Thạch Thất
Tiểu học MINH HÀ A,Thôn 4 – Xã Canh Nậu – Thạch Thất
Tiểu học MINH HÀ B,Thôn 4 – Xã Canh Nậu – Thạch Thất
Tiểu học PHÚ KIM,Thôn Phú Nghĩa – Xã Phú Kim – Thạch Thất
Tiểu học PHÙNG XÁ – THẠCH THẤT,Thôn Vĩnh Lộc – Xã Phùng Xá – Thạch Thất
Tiểu học TÂN XÃ,Thôn Cừ Viên – Xã Tân Xã – Thạch Thất
Tiểu học THẠCH HOÀ,Thôn 7- Thạch Hoà- Thạch Thất
Tiểu học THẠCH XÁ,Thôn Yên – Xã Thạch Xá – Thạch Thất
Tiểu học TIẾN XUÂN A,"Gò Chói, Tiến Xuân, Thạch Thất"
Tiểu học TIẾN XUÂN B,Thôn Miễu – Tiến Xuân – Thạch Thất
Tiểu học YÊN BÌNH A,Xóm Đình – Xã Yên Bình – Thạch Thất
